      1 sāṃkhyakārikā
      1 sāmba
      1 sāman
      1 sāma
      1 sādhu
      1 sābDi
      1 syllogism
      1 sweetness
      1 sweetmeat
      1 svāhā
      1 svayambhū
      1 svasṛ
      1 svaha
      1 svAmin
      1 suṣāmṇe
      1 sushruta
      1 surānanda
      1 surāj
      1 surācArya
      1 surā
      1 surveyor
      1 survey
      1 surname
      1 suri
      1 surgery
      1 surac
      1 sura
      1 suppression
      1 support
      1 superiority
      1 superior
      1 superintendent
      1 sunshine
      1 sunset
      1 sunrise
      1 sundhyuḥ
      1 summits
      1 summer
      1 sukti
      1 sukshma
      1 sukhā
      1 success
      1 substitute
      1 submarine
      1 suDAniDi
      1 style
      1 stupidity
      1 study
      1 student
      1 stronghold
      1 straits
      1 stotra
      1 storm
      1 stop
      1 stick
      1 sthaneSvara
      1 sthale
      1 steps
      1 step
      1 stems
      1 steed
      1 stature
      1 stations
      1 standard
      1 stake
      1 sruvā
      1 sqq
      1 spots
      1 splendour
      1 spikenard
      1 spider
      1 sphere
      1 spasm
      1 sovereigns
      1 souls
      1 sorcerer
      1 sor
      1 sopasTAna
      1 sonants
      1 somila
      1 someSvara
      1 somam
      1 solūka
      1 solitude
      1 soldier
      1 soil
      1 society
      1 soap
      1 smriti
      1 smArta
      1 sleep
      1 slaughter
      1 skānda
      1 skulls
      1 skull
      1 skirts
      1 skin
      1 sketch
      1 skate
      1 skandha
      1 siṉha
      1 siṃha
      1 size
      1 sixth
      1 sitting
      1 sinews
      1 sinDu
      1 simha
      1 silence
      1 signification
      1 sides
      1 siddhi
      1 siddhanta
      1 sidDy
      1 sickness
      1 sibilants
      1 sibilant
      1 shyama
      1 shvetâmbaras
      1 shvetá
      1 shveta
      1 shvetUp
      1 shvaita
      1 shula
      1 shuktimat
      1 shukrâcarya
      1 shukra
      1 shuddhôdana
      1 shubhradi
      1 shtoma
      1 shringeri
      1 shringa
      1 shridhara
      1 shravishtha
      1 shravana
      1 shrava
      1 shraddhakalpa
      1 shraddhak
      1 shraddhacintamani
      1 shraddha
      1 short
      1 shona
      1 sholiast
      1 shnaushta
      1 shloka
      1 shlishta
      1 shl
      1 shivi
      1 shivag
      1 shiti
      1 shishya
      1 shishupalavadha
      1 shishuka
      1 ship
      1 shiladi
      1 shil
      1 shepherd
      1 shena
      1 shaundin
      1 shaunahshepa
      1 shataparneya
      1 shashvata
      1 shashthi
      1 shasana
      1 sharngika
      1 sharngaka
      1 sharngS.-
      1 sharira
      1 sharadvat
      1 shanti
      1 shantanava
      1 shani
      1 shandilya
      1 shanac
      1 shamtanu
      1 shamtanavâcarya
      1 shamkaravijaya
      1 shamkara
      1 shambhu
      1 shambara
      1 shama
      1 shalya
      1 shala
      1 shakvara
      1 shakunârnava
      1 shaktimati
      1 shakini
      1 shaila
      1 shaikhandi
      1 shah
      1 shafts
      1 shadows
      1 shadow
      1 shadgurush
      1 sh
      1 settlement
      1 set
      1 servants
      1 series
      1 sentiments
      1 semivowel
      1 seizure
      1 seeds
      1 seat
      1 scope
      1 scene
      1 saṃvāda
      1 saṃsthās
      1 saṃhāra
      1 saṃhitā
      1 saṃgrahadīpikā
      1 sañcikā
      1 savage
      1 sauprakhya
      1 saumya
      1 satyagni
      1 satellite
      1 sarvasva
      1 sarvanukra
      1 sarvajña
      1 sarodDAra
      1 sarid
      1 sarathi
      1 sarasvatī
      1 sarasvAdinI
      1 sarasatī
      1 sarad
      1 sapta-
      1 sanat
      1 samāhitikā
      1 samāgama
      1 sambhava
      1 saman
      1 samagama
      1 salvation
      1 salt
      1 saktha
      1 saints
      1 sahitya
      1 sadhu
      1 sadaḥ
      1 sadah
      1 sacrificer
      1 saMkzepa
      1 sUtra
      1 sAgara
      1 rūpopAsanA
      1 rāsaka
      1 rāmāyaRa
      1 rāmeSvara
      1 rāmahṛdaya
      1 rājaka
      1 rāgas
      1 rvar
      1 ruṣadru
      1 rupopAsanA
      1 ruling
      1 rule
      1 rukmiṇī
      1 rukmini
      1 ruins
      1 ruha
      1 rug-
      1 rshi
      1 roṣaṇa
      1 rows
      1 round
      1 rosea
      1 ropaṇa
      1 roman
      1 rohaṇa
      1 rod
      1 rocks
      1 rocana
      1 robber
      1 riṇī
      1 rivalry
      1 rival
      1 ritvij
      1 riteyu
      1 rising
      1 ring
      1 riktārka
      1 riksha
      1 riks
      1 rigveda
      1 right
      1 ridge
      1 reṇukā
      1 reward
      1 revolution
      1 revenge
      1 revelation
      1 retreat
      1 retort
      1 respect
      1 residences
      1 reservoir
      1 reproducing
      1 representation
      1 religion
      1 relics
      1 relatives
      1 relative
      1 relations
      1 relation
      1 reign
      1 regulation
      1 regent
      1 reference
      1 reed
      1 recorder
      1 recitations
      1 recaka
      1 raṇī
      1 raṅgam
      1 raṅga
      1 raśmi
      1 raya
      1 ray
      1 ravine
      1 ratri
      1 ratnâvalī
      1 ratnamañjarī
      1 ratnamanjari
      1 ratnAvalI
      1 ratnAkara
      1 ratn
      1 rata
      1 rasavata
      1 rangam
      1 ranga
      1 rameSvara
      1 ramayana
      1 ram
      1 rakṣā
      1 rajni
      1 rainwater
      1 raibhya
      1 radya
      1 quot
      1 quiverings
      1 quietude
      1 quadrupeds
      1 qq
      1 pūyoda
      1 pūrṇāhuti/—mantra
      1 pūrṇāSrama
      1 pūrṇāBizeka
      1 pūrṇeSa
      1 pūrvāṣāḍha
      1 pūrvātiTi
      1 pūrvezukAmaSamI
      1 pūjya
      1 pāṇḍya
      1 pāṇḍavāByudaya
      1 pāṇḍavāBIla
      1 pāṇi
      1 pāśākevalī
      1 pāñcabhautika
      1 pātāla
      1 pārāya
      1 pāri-
      1 pāpapurī
      1 pāpa
      1 pāhāqikA
      1 pādas
      1 pyre
      1 puṣya
      1 puṣpottara
      1 puṣpodBava
      1 puṣkarā
      1 puṇḍarīkekzaRa
      1 puṇyāha/—prayoga
      1 puzzles
      1 putrezwi
      1 putrau
      1 putikeSvara
      1 pushta
      1 pushpi
      1 pushkarekzaRa
      1 pushkararuRi
      1 pushanuja
      1 purī
      1 purāṇārTa
      1 purāṇārRava
      1 purvanuyoga
      1 puruṣāḥ
      1 puruṣottama
      1 purushah
      1 purusha
      1 purnananda
      1 purnahuti/—prayoga
      1 purnaBizeka
      1 puranarka
      1 purI
      1 pur
      1 punyaha/—prayoga
      1 punishment
      1 pundarikekzaRa
      1 pulimat
      1 pujya
      1 puja
      1 puberty
      1 prīyamāṇa
      1 prāyaS
      1 prātiśākhya
      1 prāsāha
      1 prāsika
      1 prāpta
      1 prākṛtāDyAya
      1 prādhā
      1 prācya
      1 prāRAvAya
      1 prāBfta
      1 provinces
      1 prostitute
      1 propounder
      1 prophet
      1 propensities
      1 pronunciation
      1 pronouns
      1 promulgator
      1 progeny
      1 profligate
      1 products
      1 prodigies
      1 procuress
      1 problem
      1 prob.=
      1 prithivi
      1 pritharaRi
      1 priestess
      1 pride
      1 presence
      1 preparations
      1 premendu
      1 pregnancy
      1 precursor
      1 preceptors
      1 praṇīta
      1 praśna
      1 prayaga
      1 pratishedha
      1 prastha
      1 prastava
      1 prasravaṇa
      1 prashnopadeSa
      1 prapta
      1 pramanadarSa
      1 prakṛtis
      1 prakāśikā
      1 prakritis
      1 prakritaDyAya
      1 prakri
      1 prakashika
      1 prakaraRa
      1 prakASikA
      1 prak
      1 prajala
      1 praja
      1 pradyumnānanda
      1 pradyumnāByudaya
      1 pradyumnottara
      1 pradyumnacArya
      1 pradyumnaByudaya
      1 pradohani
      1 pradipa
      1 pradeśa
      1 pracya
      1 practices
      1 praboDa
      1 prabhā
      1 prabha
      1 praRa/—nArAyaRa
      1 praBfta
      1 powers
      1 postures
      1 pomegranate
      1 polity
      1 poetics
      1 ploughshare
      1 plenty
      1 player
      1 plat
      1 plaint
      1 pl.=
      1 piṇḍika
      1 pitri-
      1 pitaka
      1 pippalī
      1 pinda
      1 pigeon
      1 piece
      1 phrase
      1 philosophers
      1 phenaSani
      1 phaṇīSa
      1 phanindra
      1 phaniSa
      1 phalānām
      1 phalanam
      1 phala
      1 permission
      1 periods
      1 perfumes
      1 perception
      1 penances
      1 pegs
      1 peace
      1 pea
      1 paṭikā
      1 pañjikā
      1 pañcāgni
      1 pawala
      1 pavitrārohaRa
      1 pauṣkarasādi
      1 paushkarasadi
      1 paurushishti
      1 pattrī
      1 patronymic
      1 patriarchs
      1 patra
      1 patha
      1 past
      1 pashu
      1 pas
      1 parṇāSA
      1 parṇa
      1 parāyaRa
      1 parva
      1 paruṣṇī
      1 parudriya
      1 particle
      1 partic
      1 park
      1 pariśiṣṭa
      1 parishenya
      1 parinaya
      1 parezwi
      1 pareSeSa
      1 pare
      1 paraḥ
      1 parayus
      1 parayaRa
      1 paravata
      1 paravareSa
      1 paramārADya
      1 paramatma
      1 pankavalI
      1 panjika
      1 panegyrists
      1 panegyrics
      1 pandavaraRi
      1 pancagni
      1 pancabhautika
      1 palate
      1 palas
      1 pakza
      1 paksha
      1 pair
      1 painting
      1 painter
      1 pahnava
      1 pahaqikA
      1 pagodas
      1 padyalaya
      1 padmācArya
      1 padmāDISa
      1 padmopanizad
      1 padmananda
      1 padmacArya
      1 padmaDISa
      1 padi
      1 paddhati
      1 padaṃ
      1 padavyām
      1 padavyam
      1 padas
      1 paces
      1 pace
      1 paYcamI
      1 paYcASat
      1 pUjya
      1 pAdukA
      1 pA
      1 p.407
      1 p.297
      1 p.207
      1 overflowing
      1 orthography
      1 orthodox
      1 ornithology
      1 originator
      1 original
      1 ordinance
      1 orb
      1 opposition
      1 opposite
      1 opponent
      1 operation
      1 ointment
      1 oil
      1 officials
      1 obstacles
      1 objects
      1 nīti
      1 nī
      1 nārāyaṇīyop
      1 nāma
      1 nāSana
      1 nyāyācArya
      1 nyāya
      1 nymphs
      1 nymph
      1 nyayacArya
      1 nutriment
      1 numerals
      1 nrisimha
      1 noun
      1 notation
      1 nose
      1 northeast
      1 noise
      1 nivavari
      1 nitamba
      1 nirvyavahāra
      1 nirUpaRa
      1 nir-
      1 ninth
      1 nili
      1 niece
      1 niDi
      1 netri
      1 neighbouring
      1 nectar
      1 necklace
      1 necessity
      1 ndiSa
      1 navel
      1 natya
      1 nature
      1 nathin
      1 natha
      1 nata
      1 narī
      1 nartaka
      1 narayaniyop
      1 naras
      1 nandīSvara
      1 nana
      1 nail
      1 naha
      1 nagarī
      1 n.1
      1 mṛga
      1 mūla
      1 mūka
      1 mīmāṉsā
      1 māṇḍakarṇi
      1 māvaw
      1 māsy
      1 māsezwi
      1 mārdeya
      1 mārakaḥ
      1 māna
      1 mālyavatī
      1 mālinī
      1 māla
      1 mākandī
      1 mājūja
      1 māhiṣa
      1 mythic
      1 mysteries
      1 musician
      1 murderer
      1 mula
      1 muktā
      1 muhūrta
      1 mudrā
      1 mucyamāna
      1 mritam
      1 mridh
      1 movements
      1 movement
      1 mouthfuls
      1 mountaineers
      1 mortars
      1 mortar
      1 morals
      1 morality
      1 morRA
      1 moonlight
      1 monsters
      1 monster
      1 monks
      1 monkeys
      1 monasteries
      1 moistures
      1 modulation
      1 modification
      1 miśriṣa
      1 mixtures
      1 mitrôdaya
      1 mita
      1 miscarriage
      1 minutes
      1 minute
      1 mineral
      1 minds
      1 mimaṉsa
      1 mill
      1 mili
      1 mila
      1 mice
      1 miSra
      1 meteor
      1 metals
      1 metal
      1 merit
      1 mercury
      1 menstruation
      1 mendicant
      1 memory
      1 membrum
      1 members
      1 megha
      1 medinīSa
      1 medha
      1 meda
      1 meats
      1 meanings
      1 meal
      1 mbu
      1 mañjūṣā
      1 mayūkha
      1 matī
      1 mathurā
      1 mathari
      1 material
      1 massenger
      1 mashti
      1 masezwi
      1 marṣaṇa
      1 maru
      1 marshti
      1 marriages
      1 marriageable
      1 marking
      1 market
      1 mark
      1 margiya
      1 marakah
      1 mantras
      1 manti
      1 manta
      1 manners
      1 manjusha
      1 manes
      1 mandāra
      1 mandara
      1 mandakarni
      1 mana
      1 mamateya
      1 malyavati
      1 malin
      1 malhaṇa
      1 male
      1 makers
      1 maker
      1 makara
      1 makandi
      1 maitrāvaruṇa
      1 mahāmbu
      1 mahājumbū
      1 mahopADyAya
      1 mahlana-
      1 mahArAja
      1 magician
      1 maga
      1 madīpa
      1 madra
      1 madness
      1 madhyama
      1 maRi
      1 mArtaRqa
      1 mAna
      1 mADava
      1 lxxxix
      1 lxxxi
      1 lxii
      1 lx
      1 lute
      1 lustrum
      1 lustre
      1 loves
      1 louse
      1 lotuses
      1 lords
      1 lord
      1 longum
      1 longitude
      1 loka
      1 lohitadi
      1 logician
      1 logic
      1 liṅga
      1 lizards
      1 lizard
      1 livelihood
      1 liturgy
      1 literature
      1 liquorice
      1 liquor
      1 lions
      1 linseed
      1 linga
      1 limping
      1 limit
      1 lily
      1 lii
      1 library
      1 liberality
      1 legs
      1 legislator
      1 leave
      1 learning
      1 laymen
      1 laying
      1 lawsuit
      1 languages
      1 landowners
      1 lamentations
      1 lakā
      1 lakshmi
      1 lakini
      1 lakes
      1 laghu
      1 ladles
      1 ladi
      1 kṣatra
      1 kṛkaṇeyu
      1 kāñcī
      1 kātyāyana
      1 kātarāyaṇa
      1 kārṣya
      1 kārttikeya
      1 kārmika
      1 kārikā
      1 kāga
      1 kzetra
      1 kusumitABijYa
      1 kurus
      1 kuru
      1 kurca
      1 kunti
      1 kumārikā
      1 kumari
      1 kubera
      1 ksh
      1 krūra
      1 kriti
      1 kriteyu
      1 krishna
      1 krauda
      1 kr
      1 koṭhara
      1 koṭa
      1 kothara
      1 kolūka
      1 knot
      1 kila
      1 khārd
      1 khaṇḍi
      1 khard
      1 khandi
      1 kft
      1 kevikā
      1 kevalin
      1 ketaki
      1 keralī
      1 kenezitam
      1 keepers
      1 kaṭukā
      1 kaṇvādi
      1 kaṅkālikā
      1 kaya
      1 kauśika
      1 kauray
      1 kaudya
      1 kashodaya
      1 kashananda
      1 karnâmrita
      1 karni
      1 karmika
      1 karman
      1 karkaṭī
      1 karkaṭa
      1 kareṇu
      1 kandā
      1 kana
      1 kambhī
      1 kama
      1 kalisaṃtaraṇa
      1 kaga
      1 kadamba
      1 kArikA
      1 kAla
      1 jīvikā
      1 jāti
      1 jāta
      1 jyoḍi
      1 junctions
      1 joints
      1 jaw
      1 javā
      1 java
      1 jaritṛ
      1 jaramāṇa
      1 jar
      1 jani
      1 jam
      1 jalāD
      1 ja
      1 iṣṭakā
      1 ishvarâcarya
      1 invocation
      1 investiture
      1 investigation
      1 intervals
      1 interlocutors
      1 interlocutor
      1 intercourse
      1 intellect
      1 instructor
      1 institutes
      1 insertions
      1 inscription
      1 insanity
      1 inheritance
      1 influences
      1 inflamer
      1 infidel
      1 infant
      1 individuality
      1 indigo
      1 indh
      1 indecent
      1 incidents
      1 inauguration
      1 impression
      1 imitation
      1 illustration
      1 ikshu
      1 ii;1175
      1 identity
      1 hṛdayânandinī
      1 hṛdaye
      1 hāstidāyi
      1 hārdikya
      1 hāhā
      1 huntsman
      1 hunting
      1 hump
      1 hum
      1 hridaye
      1 household
      1 hotṛ
      1 hotra
      1 hopes
      1 homage
      1 homa
      1 hole
      1 historian
      1 hips
      1 hinder
      1 herons
      1 heron
      1 heroine
      1 heroes
      1 hermits
      1 heretics
      1 heresiarch
      1 heavens
      1 health
      1 haṉsa
      1 hawk
      1 haviryajYa
      1 hastidayi
      1 haritaki
      1 harikarna
      1 hare
      1 hardikya
      1 haraṇa
      1 haraḥ
      1 harana
      1 happiness
      1 handfuls
      1 haimavata
      1 haha
      1 habit
      1 h.
      1 gāyatrī
      1 guṇas
      1 guḍīcī
      1 guptāyani
      1 gunas
      1 gums
      1 guides
      1 guest
      1 guda
      1 guard
      1 grāma
      1 growth
      1 groups
      1 grotto
      1 griha
      1 granthi
      1 grant
      1 grandsons
      1 gran
      1 grammat
      1 grain
      1 graha
      1 gourd
      1 gong
      1 godAna
      1 goats
      1 glutinosa
      1 glorification
      1 glories
      1 globe
      1 glands
      1 giri
      1 girdle
      1 gift
      1 ghoshataki
      1 gholi
      1 ghnī
      1 ghni
      1 ghee
      1 ghaṭikā
      1 ghata
      1 ghant
      1 ghanacArya
      1 gestation
      1 germ
      1 generation
      1 gender
      1 gaṇadharas
      1 gavāṃ
      1 gavya
      1 gauṇa
      1 gauḍa
      1 gauda
      1 gates
      1 gas
      1 garta
      1 garlands
      1 garland
      1 gardens
      1 gandha
      1 gamut
      1 gaming
      1 gamester
      1 gambling
      1 gala
      1 gain
      1 ga
      1 function
      1 front
      1 frame
      1 fracture
      1 fr
      1 fort
      1 formation
      1 forests
      1 forehead
      1 forefinger
      1 forces
      1 footprints
      1 footprint
      1 follower
      1 foe
      1 flute
      1 flowing
      1 flowery
      1 flowering
      1 floribunda
      1 flatulence
      1 flanks
      1 flame
      1 flags
      1 fl
      1 fishermen
      1 fisherman
      1 fiend
      1 fevers
      1 festivities
      1 fennel
      1 fences
      1 fellow
      1 feeders
      1 fee
      1 febrifuge
      1 feast
      1 favour
      1 fathers
      1 fate
      1 farce
      1 faintness
      1 faeces
      1 faculties
      1 eyebrows
      1 extremities
      1 expounder
      1 expiatory
      1 expiation
      1 exclamations
      1 examples
      1 example
      1 evil
      1 ether
      1 eternity
      1 esculenta
      1 eruptions
      1 epitome
      1 epithets
      1 epic
      1 environs
      1 entertainment
      1 enigmas
      1 engines
      1 enemies
      1 enema
      1 ending
      1 enclosure
      1 employment
      1 emperors
      1 embryo
      1 emblem
      1 emanation
      1 eman
      1 eloquence
      1 elixir
      1 elision
      1 eleventh
      1 eka
      1 eighteenth
      1 effects
      1 edifice
      1 eater
      1 eagle
      1 dṛ
      1 dī
      1 dātteya
      1 dārteya
      1 dāra
      1 dā
      1 dyu
      1 dyer
      1 dvīpin
      1 dvārakā
      1 dvipin
      1 dvipi
      1 dvipas
      1 dvi
      1 dvayī
      1 dvayi
      1 dvara
      1 dva
      1 duty
      1 duta
      1 dust
      1 durgā
      1 durgotsava
      1 du
      1 drāSr
      1 drums
      1 drugs
      1 drop
      1 dreSvara
      1 draviṇa
      1 draughts
      1 dramatist
      1 doves
      1 dot
      1 doorkeepers
      1 door
      1 donkey
      1 divā
      1 divas
      1 diva-
      1 dittha
      1 distiller
      1 dissolution
      1 disquisition
      1 disputant
      1 disposer
      1 disintegrator
      1 dish
      1 disguise
      1 discourses
      1 disc
      1 directions
      1 diphthongs
      1 dioeca
      1 dilha
      1 dike
      1 difference
      1 didhiti
      1 dice
      1 dialects
      1 dialect
      1 diagnosis
      1 dhātu
      1 dhārā
      1 dhārta
      1 dhārmiṇeya
      1 dhāraṇa
      1 dhāra
      1 dhānās
      1 dhyana
      1 dhundhu
      1 dhik
      1 dhi
      1 dhenu
      1 dharī
      1 dharta
      1 dharmāḥ
      1 dhareSvara
      1 dharaṇi
      1 dharas
      1 dharani
      1 dhananda
      1 dha
      1 deṣṇā
      1 deśa
      1 devī
      1 devotions
      1 devotee
      1 devatās
      1 devatas
      1 deshna
      1 description
      1 depression
      1 demigods
      1 demigod
      1 demi
      1 delivery
      1 delectation
      1 degree
      1 defeat
      1 deer
      1 declination
      1 dealings
      1 daśī
      1 dawns
      1 datteya
      1 dat
      1 darvā
      1 darteya
      1 dara
      1 darSana
      1 danger
      1 dancer
      1 dama
      1 dakṣiṇa
      1 dahrāgni
      1 dahragni
      1 dadrughna
      1 dadhi
      1 dada
      1 dIpa
      1 dI
      1 dEkAdaSI
      1 cūḍikā
      1 cārin
      1 cyphers
      1 cxxxvii
      1 cxxxvi
      1 cxxxi
      1 cxxviii
      1 cxxii
      1 cxviii
      1 cv
      1 cuḍikā
      1 curve
      1 current
      1 curlews
      1 curds
      1 culikā
      1 cudika
      1 cucullata
      1 cuckoo
      1 cubits
      1 crusher
      1 crown
      1 cranes
      1 cowherds
      1 cowherd
      1 courtezans
      1 courses
      1 couplets
      1 countries
      1 counsellors
      1 cough
      1 couch
      1 corners
      1 copyists
      1 cook
      1 convulsions
      1 controversy
      1 contradistinction
      1 continuation
      1 constructions
      1 consonant
      1 conquering
      1 conjunctions
      1 conjugation
      1 conj
      1 conflagration
      1 confiscation
      1 configurations
      1 conductor
      1 conduct
      1 condition
      1 condiments
      1 concinna
      1 conceptions
      1 compiler
      1 compilations
      1 compendiums
      1 compass
      1 company
      1 companions
      1 comments
      1 comets
      1 column
      1 coinciding
      1 coilings
      1 cocoa
      1 clumps
      1 closing
      1 climbing
      1 client
      1 cleaning
      1 clan
      1 civillikā
      1 citron
      1 citriṇī
      1 citrini
      1 citraratha
      1 citadel
      1 cita
      1 cinvat
      1 cintāmaṇy
      1 church
      1 choice
      1 chiefly
      1 chess
      1 chata
      1 charms
      1 charge
      1 characters
      1 chaps
      1 chaplet
      1 chanters
      1 chant
      1 channel
      1 changes
      1 change
      1 ceremonial
      1 cemetery
      1 celebration
      1 cclii
      1 cciv
      1 cchala
      1 cccxxvi
      1 cañcu
      1 caverns
      1 causes
      1 causa
      1 caturthi
      1 categories
      1 catcher
      1 catamite
      1 cat
      1 case
      1 carpenter
      1 carcikā
      1 caravansery
      1 captain
      1 canto
      1 cane
      1 candrāloka
      1 candreSvara
      1 candauhaDi
      1 camels
      1 camel
      1 calculations
      1 cal
      1 cakrā
      1 cakra
      1 cakes
      1 cake
      1 caitya
      1 bṛhadraṇa
      1 bṛhac
      1 bījakalpa
      1 bāpaṇṇa
      1 bālārcA
      1 bālāloka
      1 bālā
      1 bāhumitrāyaṇa
      1 burning
      1 burn
      1 bulbs
      1 bukka
      1 building
      1 builder
      1 bug
      1 buddha
      1 brāhrnī
      1 brāhmānī
      1 bridegroom
      1 breed
      1 breasts
      1 bread
      1 brahmāyana
      1 brahmāyaRa
      1 brahmārka
      1 brahmānanda
      1 brahmottara
      1 brahme
      1 brahmarka
      1 brahmans
      1 brahman
      1 brahmaikya
      1 bradhna
      1 boy
      1 borders
      1 bone
      1 boils
      1 boilers
      1 bodhi
      1 bo
      1 blow
      1 bloom
      1 blood
      1 blockhead
      1 blindness
      1 blazes
      1 blades
      1 bladder
      1 black
      1 birthday
      1 birch
      1 bilvātavI-
      1 bilvādi
      1 bilvatavI-
      1 bilvakadi
      1 bile
      1 bhṛṅgin
      1 bhṛṅgar
      1 bhūti
      1 bhūta
      1 bhūnā
      1 bhīmeSvara
      1 bhīmaikAdaSI
      1 bhāṣā
      1 bhāvācArya
      1 bhāvukā
      1 bhāsa
      1 bhāratācArya
      1 bhāna
      1 bhādra
      1 bhuvādi
      1 bhuvar
      1 bhuvanāByudaya
      1 bhuvanaDISa
      1 bhuvanaDI
      1 bhuvadi
      1 bhutoqqAmara
      1 bhutas
      1 bhutadi
      1 bhuna
      1 bhuman
      1 bhujaga
      1 bhuja
      1 bhrityah
      1 bhoja
      1 bhogeSvara
      1 bhikshu
      1 bhidya
      1 bhidura
      1 bherotsa
      1 bhaṭṭārka
      1 bhaṭṭārikā
      1 bhaṭṭārakôddeśa
      1 bhaṭṭācArya
      1 bhaḍa
      1 bhavātmajA
      1 bhavatmaja
      1 bhavaDyAya
      1 bhava
      1 bhattopama
      1 bhattarika
      1 bhattacArya
      1 bhatabhata
      1 bhashya
      1 bhase
      1 bhartri
      1 bharatārRava
      1 bharateSvara
      1 bharatacArya
      1 bharataSrama
      1 bharad
      1 bhairaveSa
      1 bhairavazwaka
      1 bhaikṣya-
      1 bhagavatamfta
      1 bhadrā
      1 bha
      1 bengalensis
      1 belonging
      1 belly
      1 beggar
      1 bee
      1 bears
      1 bañjula
      1 basis
      1 basin
      1 base
      1 bark
      1 barhis
      1 barhi
      1 bard
      1 barbarian
      1 banner
      1 banishment
      1 bands
      1 bandh
      1 band
      1 bamboo
      1 bam
      1 balariz
      1 balaloka
      1 balakya
      1 balabala
      1 balaDyakza
      1 baiji
      1 badarikā
      1 backgammon
      1 aṇi
      1 aṅgiras
      1 aṅgas
      1 aṅga
      1 aṃśa
      1 ayī
      1 ayā
      1 ayanam
      1 axe
      1 awaking
      1 avi
      1 avatāra
      1 avatsāra
      1 austerity
      1 austerities
      1 auriculata
      1 aulukya
      1 augury
      1 au
      1 atyamla
      1 attendance
      1 attempts
      1 atri
      1 atmosphere
      1 ativahika
      1 atijagatī
      1 ati
      1 astronomers
      1 astrology
      1 asti
      1 asthma
      1 association
      1 assistants
      1 assembly
      1 aspiration
      1 aspects
      1 ashvayuja
      1 ashvadi
      1 ashva
      1 ashv
      1 ashmakas
      1 ashauca
      1 aryabhata
      1 aruṇa
      1 aruni
      1 arts
      1 artificer
      1 artery
      1 arteries
      1 array
      1 army
      1 arms
      1 armour
      1 arkau
      1 arka
      1 arithmetic
      1 ari
      1 ardra
      1 ardhacandrā
      1 archer
      1 arbhava
      1 araṇya
      1 apāma
      1 apple
      1 appendix
      1 api
      1 aphylla
      1 aphrodisiac
      1 apes
      1 apama
      1 aor
      1 anuśatikādi
      1 anukula
      1 anudrishtineya
      1 antelopes
      1 anta
      1 annotator
      1 annotations
      1 anniversaries
      1 ani
      1 angirasas
      1 angas
      1 ancients
      1 anantā
      1 anandal
      1 anUp
      1 amusement
      1 amulets
      1 amra
      1 ambrosia
      1 ambassador
      1 amaurosis
      1 altars
      1 ally
      1 allies
      1 alkaline
      1 ajya
      1 ajiradi
      1 aja
      1 ahneya
      1 ahaṃkāra
      1 agnidhra
      1 agneyi
      1 agent
      1 agency
      1 adversaries
      1 adoration
      1 adolescence
      1 adjectives
      1 adhyavasaya
      1 adhyah
      1 adhikaraṇa
      1 adherent
      1 adbhutāni
      1 adbhutani
      1 action
      1 ache
      1 acarya
      1 abridgement
      1 abortion
      1 ablution
      1 abhipratarina
      1 abduction
      1 Zamindar
      1 Yajnavalkya
      1 Vṛṣan
      1 Vṛṣabha.n
      1 Vāsav
      1 Vās
      1 VāmP.
      1 Vîta
      1 Vyāyoga
      1 Vrishabhan
      1 Viṣṇu
      1 Vita
      1 Vishn
      1 Vedântin
      1 Vedântas
      1 Vasant
      1 VarBṛS.
      1 VarBriS.
      1 Vallabhâcārya
      1 Vajasaneyins
      1 Vairūpa
      1 Vaidyaj
      1 Vac
      1 VS
      1 VP
      1 Uttamac
      1 Trinabindu
      1 TaṇḍināmUp
      1 Taraṃgas
      1 TUp
      1 Sāh
      1 Sutras
      1 Sunvāna
      1 Sphoṭa
      1 SiromaRi
      1 Serpent
      1 Self
      1 See
      1 Sch
      1 Saṃyama
      1 Saṃskārak
      1 Saṃhitās
      1 Saṃgīta
      1 Satyavatī
      1 SatAvaDAna
      1 Sarpiṇī
      1 Sah
      1 SV.Pariś
      1 SV.Parish
      1 Rāsaka
      1 Revatī
      1 RevaKh
      1 Rasêndrac
      1 Rakshasa
      1 Pāṇini
      1 Pādas
      1 Putradātrī
      1 Puranas
      1 PurS.
      1 Pur
      1 Puloman
      1 Prātītheyī
      1 PratijnaS.
      1 Prapath
      1 Prab
      1 Plants
      1 Paṇḍits
      1 Paurushishti
      1 Pancat
      1 PadmaP
      1 Padma
      1 Padas
      1 Nirukta
      1 Nilajan
      1 Nar
      1 NandiP.
      1 NameW.
      1 Nal
      1 MārkP.
      1 MānŚr
      1 Mula
      1 Moods
      1 Marici
      1 Manvantara
      1 Mandukeya
      1 Mallapr
      1 Maitrā
      1 M
      1 Lingaits
      1 Kanva
      1 Kalā
      1 Jambu
      1 I
      1 Hunter
      1 Hit
      1 Hindūs
      1 Hinduism
      1 GṛŚrS.
      1 Guru
      1 Gol
      1 Gaṇeśa
      1 Ekâhas
      1 Earth
      1 Dīrghatamas
      1 Dvārakā
      1 Durgā
      1 Dhānāka
      1 Dhurtas
      1 Dashapurvins
      1 Cit
      1 Chandahs
      1 Buddh.work
      1 BrahmavP
      1 Bindumat
      1 Bhpr
      1 Bhavani
      1 Bharatas
      1 BhP
      1 Beta
      1 Behār
      1 Barhi
